BEDSCode,recType,name,currentCounts_onSitePositiveStudents,currentCounts_onSitePositiveTeachers,currentCounts_onSitePositiveStaff,StreetAddress,City,State,Zip+4,longitude,latitude
332000226390,Non-Public,,,,,1533 48TH ST,BROOKLYN,NY,11219,-73.9860791,40.6325611
332000226409,Non-Public,,,,,1569 47TH ST,BROOKLYN,NY,11219,-73.9845869,40.6325622
332000226416,Non-Public,MARILYN DAVID IVDU BOYS UPPER SCHOOL,0,0,0,1760 53RD ST,BROOKLYN,NY,11204,-73.9839242,40.626236
332000226428,Non-Public,,,,,1363 50TH ST,BROOKLYN,NY,11219,-73.9909336,40.6336484
332000226435,Non-Public,BAIS TZIPORAH,0,0,0,1449 39TH ST,BROOKLYN,NY,11218,-73.9827734,40.6388213
332000226486,Non-Public,BETH JACOB OF BORO PARK,0,0,0,1371 46TH ST,BROOKLYN,NY,112192140,-73.9882519,40.6358703
332000226489,Non-Public,BAIS BROCHO D'KARLIN STOLIN HIGH SCHOOL,0,0,0,4314 10TH AVE,BROOKLYN,NY,11219,-73.9958057,40.6421535
332000226500,Non-Public,HADRAN ACADEMY,0,0,0,4419 13TH AVE,BROOKLYN,NY,11219,-73.9894595,40.6372958
332000226501,Non-Public,,,,,5314 16TH ST-3RD FL,BROOKLYN,NY,11204,-73.9883058,40.6286419
332000226508,Non-Public,,,,,1676 61ST ST,BROOKLYN,NY,11204,-73.9906704,40.6229239
332000226515,Non-Public,,,,,300 MCDONALD AVE,BROOKLYN,NY,11218,-73.9804777,40.6466931
332000226893,Non-Public,BETH JACOB SCHOOL FOR GIRLS,0,0,0,85 PARKVILLE AVE,BROOKLYN,NY,112301018,-73.9747878,40.6294305
332000226900,Non-Public,,,,,4206-10 15TH AVE,BROOKLYN,NY,112191512,-73.9840589,40.6362193
332000226935,Non-Public,,,,,4500 9TH AVE,BROOKLYN,NY,112201607,-73.9989341,40.6425824
332000226948,Non-Public,YESHIVA CHSAN SOFER,0,0,0,1876 50TH ST,BROOKLYN,NY,112041252,-73.9801563,40.6263448
332000226957,Non-Public,,,,,7914 BAY PKY,BROOKLYN,NY,11214,-73.9904957,40.605728
332000227132,Non-Public,HEBREW ACADEMY FOR SPECIAL CHILDREN,0,0,0,1318 60TH ST,BROOKLYN,NY,112195039,-73.998227,40.62834
332000227219,Non-Public,,,,,4315 16TH AVE,BROOKLYN,NY,11204,-73.982116,40.6339619
332000227460,Non-Public,,,,,4102 16TH AVE,BROOKLYN,NY,112041052,-73.981191,40.635439
332000227463,Non-Public,YESHIVA YAGDIL TORAH,0,0,0,5110 18TH AVE,BROOKLYN,NY,112041534,-73.9825507,40.6270721
332000227506,Non-Public,,,,,1401 AVE I,BROOKLYN,NY,11230,-73.9625705,40.6277545
332000227520,Non-Public,,,,,1413 45TH ST,BROOKLYN,NY,11219,-73.9870318,40.6358192
332000227819,Non-Public,,,,,5000 14TH AVE,BROOKLYN,NY,112193621,-73.9909457,40.6330966
332000227945,Non-Public,,,,,5801 16TH AVE,BROOKLYN,NY,112042244,-73.9905555,40.6257119
332000228236,Non-Public,YESHIVA YESODE HATORAH,0,0,0,1350 50TH ST,BROOKLYN,NY,112193501,-73.9914967,40.6334841
332000228239,Non-Public,,,,,5407 16TH AVE,BROOKLYN,NY,112041805,-73.9884165,40.6279066
332000228244,Non-Public,,,,,1373 43RD ST,BROOKLYN,NY,112191408,-73.9864156,40.6373778
332000228254,Non-Public,,,,,5301 14TH AVE,BROOKLYN,NY,112193822,-73.992202,40.630942
332000228436,Non-Public,BAIS TZIPORAH,0,0,0,1449 39TH ST,BROOKLYN,NY,112183617,-73.9827734,40.6388213
332000228439,Non-Public,YESHIVA MACHZIKEI HADAS,0,0,0,1601 42ND ST,BROOKLYN,NY,112041027,-73.981123,40.6350481
332000228527,Non-Public,BNOS YERUSHALAYIM,0,0,0,600 MCDONALD AVE,BROOKLYN,NY,112183808,-73.9792834,40.6395637
332000228651,Non-Public,,,,,1975 51ST ST,BROOKLYN,NY,112041345,-73.9777228,40.6247231
332000228679,Non-Public,BAIS YAAKOV OF 18TH AVENUE,0,0,0,4419 18TH AVE,BROOKLYN,NY,112041202,-73.9776999,40.6301927
332000228769,Non-Public,YESHIVA IMREI YOSEF SPINKA,0,0,0,5801 15TH AVE,BROOKLYN,NY,112194706,-73.9928698,40.6270485
332000228797,Non-Public,YESHIVA TIFERES BUNIM,0,0,0,5202 13TH AVE,BROOKLYN,NY,112193810,-73.994216,40.633373
332000228904,Non-Public,,,,,1690 60TH ST,BROOKLYN,NY,112042138,-73.9900275,40.6232194
332000228908,Non-Public,BAIS ESTHER SCHOOL,0,0,0,1353 50TH ST,BROOKLYN,NY,112193502,-73.9909917,40.633591
332000228915,Non-Public,,,,,1975 51ST ST,BROOKLYN,NY,112041345,-73.9777228,40.6247231
332000229010,Non-Public,BNOS YAKOV OF BORO PARK,0,0,0,638 BEDFORD AVE,BROOKLYN,NY,112498007,-73.9591565,40.7021359
332000229051,Non-Public,MACHON BAIS YAAKOV HILDA BIRN HIGH SCHOOL,0,0,0,1681-83 42ND ST,BROOKLYN,NY,112041027,-73.9793484,40.6338191
332000229076,Non-Public,BAIS FRIMA CHINUCH CENTER,0,0,0,1377 42ND ST,BROOKLYN,NY,112191406,-73.9859643,40.6378624
332000229091,Non-Public,,,,,1573 39TH ST,BROOKLYN,NY,112189938,-73.979766,40.6369444
332000229112,Non-Public,SINAI ACADEMIC CENTER,0,0,0,2025 79TH ST,BROOKLYN,NY,112141802,-73.9931495,40.6081873
332000229159,Non-Public,,,,,5301 14TH AVE,BROOKLYN,NY,112194038,-73.992202,40.630942
332000229276,Non-Public,,,,,1400 W 6TH ST,BROOKLYN,NY,112044801,-73.9805695,40.6110461
332000229282,Non-Public,,,,,1056 54TH ST,BROOKLYN,NY,112194042,-74.0004217,40.6352739
332000229319,Non-Public,TIFERES MIRIAM SCHOOL FOR GIRLS,0,0,0,6510 17TH AVE,BROOKLYN,NY,112043653,-73.9929429,40.6204028
332000229340,Non-Public,,,,,4001 16TH AVE,BROOKLYN,NY,11218,-73.9801104,40.6358138
332000229376,Non-Public,,,,,1051 59TH ST,BROOKLYN,NY,112194825,-74.003043,40.6327808
332000229420,Non-Public,,,,,PO BOX 190738,BROOKLYN,NY,11219,-73.9765378,40.6106454
332000229460,Non-Public,,,,,129 ELMWOOD AVE,BROOKLYN,NY,112302644,-73.9753476,40.6272018
332000229590,Non-Public,CONGREGATION MACHNE CHAIM INC,0,0,0,6101 16TH AVE,BROOKLYN,NY,112042108,-73.9925985,40.6238161
332000229665,Non-Public,YESHIVA KEHILATH YAKOV,0,0,0,638 BEDFORD AVE,BROOKLYN,NY,112498007,-73.9591565,40.7021359
332000229673,Non-Public,VIZNITZER CHAIDER TIFERES YISROEL,0,0,0,1416 43RD ST,BROOKLYN,NY,112191617,-73.986102,40.6366058
332000229822,Non-Public,GAN YISROEL,0,0,0,3909 15TH AVE,BROOKLYN,NY,112184409,-73.981947,40.6375438
332000229839,Non-Public,,,,,PO BOX 180399,BROOKLYN,NY,112184505,-73.9765378,40.6106454
332000229894,Non-Public,OHR TORAH,0,0,0,4615 14TH AVE-3RD FL,BROOKLYN,NY,112192610,-73.9882829,40.6349621
332000305792,Non-Public,LUTHERAN ELEMENTARY SCHOOL OF BAY RIDGE,0,0,0,440 OVINGTON AVE,BROOKLYN,NY,112091614,-74.0228496,40.6329908
332000445840,Non-Public,BROOKLYN SDA ELEMENTARY SCHOOL,0,0,0,1260 OCEAN AVE,BROOKLYN,NY,11230,-73.9577794,40.6314342
332000718760,Non-Public,D & G KALOIDIS PAROCHIAL SCHOOL,0,0,0,8502 RIDGE BLVD,BROOKLYN,NY,112094308,-74.0339598,40.6248365
332000808988,Non-Public,BAY RIDGE CHRISTIAN ACADEMY,0,0,0,6324 7TH AVE,BROOKLYN,NY,11220,-74.0141754,40.6349183
332000809366,Non-Public,GATEWAY CITY ACADEMY,0,0,0,257 BAY RIDGE AVE,BROOKLYN,NY,112205804,-74.0268129,40.6361817
332000996353,Non-Public,,,,,2597 BEDFORD AVE,BROOKLYN,NY,112267603,-73.9540666,40.6399387
332000996503,Non-Public,BAY RIDGE PREP SCHOOL 2,0,0,0,7420 4TH AVE,BROOKLYN,NY,11209,-74.0252441,40.6313717
332000996880,Non-Public,ADELPHI ACADEMY,0,0,0,8515 RIDGE BLVD,BROOKLYN,NY,112094307,-74.0330302,40.624605
332000996928,Non-Public,POLYTECH PREP COUNTRY DAY SCHOOL,0,0,0,9216 7TH AVE,BROOKLYN,NY,112283698,-74.0246459,40.6120977
332000999653,Non-Public,BAY RIDGE PREPARATORY SCHOOL,0,1,0,8101 RIDGE BLVD,BROOKLYN,NY,112093535,-74.031986,40.6274588
332100010090,Public,PS 90 EDNA COHEN SCHOOL,0,0,0,2840 W 12TH ST,BROOKLYN,NY,112242905,-73.980387,40.578192
332100010095,Public,PS 95 GRAVESEND (THE),0,0,0,345 VAN SICKLEN ST,BROOKLYN,NY,112233830,-73.974664,40.595996
332100010096,Public,IS 96 SETH LOW,0,0,0,99 AVE P,BROOKLYN,NY,112046119,-73.984985,40.608135
332100010097,Public,PS 97 HIGHLAWN (THE),0,0,0,1855 STILLWELL AVE,BROOKLYN,NY,112232439,-73.98557,40.601191
332100010098,Public,IS 98 BAY ACADEMY,0,0,0,1401 EMMONS AVE,BROOKLYN,NY,112354007,-73.954047,40.583893
332100010099,Public,PS 99 ISAAC ASIMOV,0,0,0,1120 E 10TH ST,BROOKLYN,NY,112304706,-73.966031,40.621474
332100010100,Public,PS 100 CONEY ISLAND SCHOOL (THE),0,0,0,2951 W 3RD ST,BROOKLYN,NY,112293707,-73.97083,40.577591
332100010101,Public,PS 101 VERRAZANO (THE),0,0,0,8696 24TH AVE,BROOKLYN,NY,11214,-73.991962,40.597379
332100010121,Public,PS 121 NELSON A ROCKEFELLER,0,0,0,5301 20TH AVE,BROOKLYN,NY,112041729,-73.978472,40.622671
332100010128,Public,PS 128 BENSONHURST,1,0,0,2075 84TH ST,BROOKLYN,NY,112142409,-73.995084,40.60498
332100010153,Public,PS 153 HOMECREST,0,0,0,1970 HOMECREST AVE,BROOKLYN,NY,112292710,-73.960027,40.601179
332100010177,Public,PS 177 MARLBORO (THE),0,0,0,346 AVE P,BROOKLYN,NY,112043518,-73.974425,40.608169
332100010188,Public,PS 188 MICHAEL E BERDY,0,0,0,3314 NEPTUNE AVE,BROOKLYN,NY,112241539,-74.000489,40.576733
332100010199,Public,PS 199 FREDERICK WACHTEL,0,0,0,1100 ELM AVE,BROOKLYN,NY,112305847,-73.963026,40.61631
332100010209,Public,PS 209 MARGARET MEAD,0,0,0,2609 E 7TH ST,BROOKLYN,NY,112356218,-73.961191,40.5868
332100010212,Public,PS 212 LADY DEBORAH MOODY,0,0,0,87 BAY 49TH ST,BROOKLYN,NY,112146921,-73.985368,40.587612
332100010215,Public,PS 215 MORRIS H WEISS,0,0,0,415 AVE S,BROOKLYN,NY,112232900,-73.970171,40.602722
332100010216,Public,PS 216 ARTURO TOSCANINI,0,0,0,350 AVE X,BROOKLYN,NY,112235991,-73.969647,40.59
332100010225,Public,PS 225 EILEEN E ZAGLIN (THE),0,0,0,1075 OCEANVIEW AVE,BROOKLYN,NY,112355405,-73.955856,40.58026
332100010226,Public,PS 226 ALFRED DE B MASON,0,0,0,6006 23RD AVE,BROOKLYN,NY,112042610,-73.977099,40.615405
332100010228,Public,IS 228 DAVID A BOODY,0,0,0,228 AVE S,BROOKLYN,NY,112232700,-73.976801,40.60066
332100010238,Public,PS 238 ANNE SULLIVAN,0,0,0,1633 E 8TH ST,BROOKLYN,NY,112231242,-73.964586,40.608801
332100010239,Public,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,0,0,0,2401 NEPTUNE AVE,BROOKLYN,NY,112242315,-73.992447,40.57864
332100010253,Public,PS 253,0,0,0,601 OCEANVIEW AVE,BROOKLYN,NY,112356399,-73.961962,40.580237
332100010281,Public,IS 281 JOSEPH B CAVALLARO,0,0,0,8787 24TH AVE,BROOKLYN,NY,112145309,-73.993565,40.594648
332100010288,Public,PS 288 SHIRLEY TANYHILL (THE),0,0,0,2950 W 25TH ST,BROOKLYN,NY,112242216,-73.992393,40.574029
332100010303,Public,IS 303 HERBERT S EISENBERG,0,0,0,501 WEST AVE,BROOKLYN,NY,112244220,-73.972009,40.582518
332100010303,Public,IS 303 HERBERT S EISENBERG,0,0,0,501 WEST AVE,BROOKLYN,NY,112244220,-73.972009,40.582518
332100010329,Public,PS 329 SURFSIDE,0,0,0,2929 W 30TH ST,BROOKLYN,NY,112241701,-73.99577,40.574666
332100011337,Public,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,0,0,0,2630 BENSON AVE,BROOKLYN,NY,11214,-73.986313,40.593028
332100011344,Public,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,0,0,0,521 WEST AVE,BROOKLYN,NY,11224,-73.972009,40.582518
332100011344,Public,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,0,0,0,521 WEST AVE,BROOKLYN,NY,11224,-73.972009,40.582518
332100011348,Public,HIGH SCHOOL OF SPORTS MANAGEMENT,0,0,0,2630 BENSON AVE,BROOKLYN,NY,11214,-73.986313,40.593028
332100011410,Public,ABRAHAM LINCOLN HIGH SCHOOL,0,0,0,2800 OCEAN PKWY,BROOKLYN,NY,112357962,-73.968733,40.582627
332100011468,Public,KINGSBOROUGH EARLY COLLEGE SCHOOL,0,0,0,2630 BENSON AVE,BROOKLYN,NY,11214,-73.986313,40.593028
332100011525,Public,EDWARD R MURROW HIGH SCHOOL,0,0,0,1600 AVE L,BROOKLYN,NY,112304419,-73.959141,40.619671
332100011540,Public,JOHN DEWEY HIGH SCHOOL,0,0,0,50 AVE X,BROOKLYN,NY,112235799,-73.981925,40.58807
332100011559,Public,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,0,0,0,2630 BENSON AVE,BROOKLYN,NY,11214,-73.986313,40.593028
332100011572,Public,LEADERS HIGH SCHOOL,0,0,0,2630 BENSON AVE,BROOKLYN,NY,11214,-73.986313,40.593028
332100011620,Public,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,0,0,0,25 BRIGHTON 4TH RD,BROOKLYN,NY,112356706,-73.963764,40.583263
332100011690,Public,BROOKLYN STUDIO SECONDARY SCHOOL,0,0,0,8310 21ST AVE,BROOKLYN,NY,112142406,-73.995084,40.60498
332100011728,Public,LIBERATION DIPLOMA PLUS,0,0,0,2865 W 19TH ST,BROOKLYN,NY,11224,-73.985413,40.576976
332100125507,Non-Public,ST PETER CATHOLIC ACADEMY,0,0,0,8401 23RD AVE,BROOKLYN,NY,112143405,-73.9903948,40.6013736
332100126015,Non-Public,SAINT ATHANASIUS CATHOLIC ACADEMY,0,0,0,6120 BAY PKY,BROOKLYN,NY,112043199,-73.9798349,40.6159712
332100126097,Non-Public,OUR LADY OF GRACE CATHOLIC ACADEMY,0,0,0,385 AVE W,BROOKLYN,NY,112235399,-73.9684479,40.5931518
332100206938,Non-Public,LUBAVITCHER SCHOOL CHABAD,0,0,0,841 OCEAN PKY,BROOKLYN,NY,112309964,-73.9704682,40.6277932
332100206993,Non-Public,,,,,1585 CONEY ISLAND AVE,BROOKLYN,NY,112304715,-73.963661,40.618772
332100207932,Non-Public,LUBAVITCHER HIGH SCHOOL,0,0,0,841-853 OCEAN PKY,BROOKLYN,NY,112302715,-73.9704682,40.6277932
332100225340,Non-Public,,,,,2115 BENSON AVE,BROOKLYN,NY,11214,-73.9970978,40.6014723
332100225677,Non-Public,,,,,723 AVE Z,BROOKLYN,NY,112236240,-73.9673693,40.5867858
332100225701,Non-Public,,,,,60 WEST END AVE-4TH FL,BROOKLYN,NY,11235,-73.9539377,40.5804864
332100225735,Non-Public,BNOT CHAYA ACADEMY,0,0,0,1012 AVE I,BROOKLYN,NY,11230,-73.9659982,40.6268724
332100226075,Non-Public,,,,,2533 CONEY ISLAND AVE,BROOKLYN,NY,11223,-73.9605042,40.594926
332100226100,Non-Public,CONGREGATION BNOS CHAYA,0,0,0,4511 14TH AVE,BROOKLYN,NY,11219,-73.987751,40.6356
332100226160,Non-Public,PATHWAY STUDY CENTER INC (THE),0,0,0,1305 CONEY ISLAND AVE,BROOKLYN,NY,11230,-73.9648664,40.6256053
332100226198,Non-Public,CONGREGATION CHASIDEI BELZ BETH MALKA,0,0,0,311 DAHILL RD,BROOKLYN,NY,11218,-73.979637,40.639897
332100226224,Non-Public,YESHIVA MACHZIKEI HADAS 2,0,0,0,841 OCEAN PKWY,BROOKLYN,NY,11230,-73.9704682,40.6277932
332100226237,Non-Public,YESHIVA DARCHEI ALIYA,0,0,0,2001 E 7TH ST,BROOKLYN,NY,11223,-73.964499,40.6018006
332100226244,Non-Public,,,,,49 AVE T,BROOKLYN,NY,11223,-73.9831407,40.5984874
332100226333,Non-Public,,,,,5301 14TH AVE,BROOKLYN,NY,11219,-73.992202,40.630942
332100226336,Non-Public,YESHIVA OHR SHRAGA D'VERETZKY,0,0,0,1249 EAST AVE 18 ST,BROOKLYN,NY,11230,-73.9901717,40.6191321
332100226340,Non-Public,YESHIVAT SHAARE TORAH,0,0,0,1202 AVE P,BROOKLYN,NY,11229,-73.9611011,40.6098298
332100226349,Non-Public,BIG APPLE INSTITUTE SITE 2,0,0,0,503 LAKE ST,BROOKLYN,NY,11223,-73.9746925,40.5914066
332100226392,Non-Public,YESHIVA PREP HIGH SCHOOL,0,0,0,14-12 AVE J,BROOKLYN,NY,11230,-73.9617782,40.6248898
332100226404,Non-Public,YESHIVA OF BROOKLYN,0,0,0,1200 OCEAN PKWY,BROOKLYN,NY,11230,-73.9701601,40.6195514
332100226424,Non-Public,NESIVOS BAIS YAAKOV BOYS ,0,0,0,1334 OCEAN PKWY,BROOKLYN,NY,11230,-73.9695269,40.6161135
332100226440,Non-Public,YESHIVAT LEV TORAH HIGH SCHOOL,0,0,0,875 AVE Z,BROOKLYN,NY,11235,-73.9613077,40.5874357
332100226446,Non-Public,IVDU ELEMENTARY SCHOOL,0,0,0,1301 E 18TH ST,BROOKLYN,NY,11230,-73.9571199,40.6189457
332100226459,Non-Public,,,,,325 AVE Y,BROOKLYN,NY,11223,-73.9737283,40.5882897
332100226486,Non-Public,,,,,1326 OCEAN PKWY,BROOKLYN,NY,11230,-73.9695499,40.6162135
332100226500,Non-Public,,,,,555 OCEAN PKY,BROOKLYN,NY,112185913,-73.9719375,40.6348084
332100226510,Non-Public,YESHIVA OF BELLE HARBOR,0,0,0,1649 E 13TH ST,BROOKLYN,NY,11229,-73.959927,40.6089636
332100226924,Non-Public,MAGEN DAVID YESH-ISAAC SHALOM ELEMENTRAY SCHOOL,0,0,0,2130 MCDONALD AVE,BROOKLYN,NY,11223,-73.9731773,40.6009046
332100226933,Non-Public,SHULAMITH SCHOOL FOR GIRLS OF BROOKLYN,0,0,0,60 WEST END AVE,BROOKLYN,NY,112355240,-73.9539377,40.5804864
332100226947,Non-Public,YESHIVA OF BROOKLYN,0,0,0,1470-74 OCEAN PKY,BROOKLYN,NY,112306453,-73.9690907,40.6128214
332100226952,Non-Public,,,,,1818 54TH ST,BROOKLYN,NY,112041545,-73.9833243,40.624899
332100226958,Non-Public,,,,,1310 AVE I,BROOKLYN,NY,112302916,-73.9630439,40.6271966
332100227202,Non-Public,AHI EZER YESHIVA,0,0,0,2433 OCEAN PKY,BROOKLYN,NY,112356198,-73.9645679,40.5902595
332100227245,Non-Public,,,,,1629 E 15TH ST,BROOKLYN,NY,112291146,-73.9582771,40.6096414
332100227684,Non-Public,YESHIVAH OF FLATBUSH ELEMENTARY SCHOOL,0,1,0,919 E 10TH ST,BROOKLYN,NY,112303518,-73.966257,40.626692
332100227824,Non-Public,,,,,1213 ELM AVE,BROOKLYN,NY,112305913,-73.9620178,40.6174124
332100228502,Non-Public,SHULAMITH  OF BROOKLYN,0,0,0,60 WEST END AVE,BROOKLYN,NY,112305240,-73.9539377,40.5804864
332100228530,Non-Public,ATERET TORAH CENTER,0,0,0,901 QUENTIN RD,BROOKLYN,NY,112232339,-73.9635807,40.6078607
332100228724,Non-Public,SHAARE TORAH SCHOOL,0,0,0,1680 CONEY ISLAND AVE,BROOKLYN,NY,112305808,-73.9639939,40.6163142
332100228850,Non-Public,YESHIVA IMREI CHAIM VIZNITZ,0,0,0,1824 53RD ST,BROOKLYN,NY,112041531,-73.9827734,40.6255171
332100229088,Non-Public,MAGEN DAVID YESHIVAH HIGH SCHOOL,0,0,0,7801 BAY PKY,BROOKLYN,NY,112141507,-73.9889716,40.606086
332100229099,Non-Public,BET YAAKOV ATERET TORAH,1,0,0,2166 CONEY ISLAND AVE,BROOKLYN,NY,11223,-73.9622031,40.6040282
332100229120,Non-Public,CONGREGATION OHR SHRAGA D'VERETZKY,0,0,0,1102 AVE L,BROOKLYN,NY,112304735,-73.9637657,40.6199278
332100229256,Non-Public,BET YAKOV ATERET TORAH HIGH SCHOOL,0,0,0,2166 CONEY ISLAND AVE,BROOKLYN,NY,112233332,-73.9622031,40.6040282
332100229424,Non-Public,GESHER YEHUDA,0,0,0,49 AVE T,BROOKLYN,NY,112233501,-73.9831407,40.5984874
332100229485,Non-Public,BIG APPLE INSTITUTE INC,0,0,0,2937 86TH ST,BROOKLYN,NY,112234603,-73.9747843,40.590723
332100229598,Non-Public,YESHIVAT OR HATORAH,0,0,0,2119 HOMECREST AVE,BROOKLYN,NY,112294111,-73.9587822,40.5980286
332100229599,Non-Public,,,,,1123 AVE N-APT 2B,BROOKLYN,NY,112305844,-73.962665,40.615411
332100229679,Non-Public,,,,,59 W END AVE,BROOKLYN,NY,11235,-73.9532177,40.5802975
332100229811,Non-Public,BARKAI YESHIVA,0,0,0,5302 21ST AVE,BROOKLYN,NY,112041747,-73.97708,40.6219243
332100229813,Non-Public,MARILYN DAVID IVDU UPPER  GIRLS SCHOOL,0,0,0,11 BROADWAY-13TH FL,NEW YORK,NY,10004,-74.0139676,40.7052721
332100229830,Non-Public,B'NOT RACHEL HIGH SCHOOL FOR GIRLS,0,0,0,1950 E 7TH ST,BROOKLYN,NY,112233143,-73.9653026,40.6030562
332100860949,Charter,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,0,0,0,315 AVE U,BROOKLYN,NY,11223,-73.972009,40.582518
332100860949,Charter,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,0,0,0,315 AVE U,BROOKLYN,NY,11223,-73.972009,40.582518
332100861075,Charter,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST,0,0,0,99 AVE P-4TH FL,BROOKLYN,NY,11204,-73.984985,40.608135
332100861123,Charter,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2,0,0,0,1870 STILLWELL AVE,BROOKLYN,NY,11223,-73.986345,40.600808
332100995351,Non-Public,IMAGINE ACADEMY,0,0,0,1458 E 14TH ST,BROOKLYN,NY,11230,-73.9604812,40.6139778
332100995457,Non-Public,REACH FOR THE STARS LEARNING CENTER,0,0,0,1523 AVE M #2,BROOKLYN,NY,11230,-73.9593707,40.6183494
332100996045,Non-Public,,,,,1981 HOMECREST AVE,BROOKLYN,NY,11229,-73.9594737,40.601228
332100996514,Non-Public,LEARN AND EXPLORE ACADEMY,0,0,0,1123 OCEAN VIEW AVE,BROOKLYN,NY,11235,-73.9550474,40.5794007
332100997913,Non-Public,WINDMILL MONTESSORI SCHOOL,0,0,0,1317 AVE T,BROOKLYN,NY,112293315,-73.9580682,40.6011495
332100999764,Non-Public,BROOKLYN AMITY SCHOOL,0,0,0,3867 SHORE PARKWAY,BROOKLYN,NY,11235,-73.9320261,40.5868312
332200010014,Public,JHS 14 SHELL BANK,0,0,0,2424 BATCHELDER ST,BROOKLYN,NY,112351402,-73.938107,40.593232
332200010052,Public,PS 52 SHEEPSHEAD BAY,0,0,0,2675 E 29TH ST,BROOKLYN,NY,112352103,-73.940135,40.588372
332200010078,Public,JHS 78 ROY H MANN,0,0,0,1420 E 68TH ST,BROOKLYN,NY,112345708,-73.912914,40.620537
332200010109,Public,PS 109,0,0,0,1001 E 45TH ST,BROOKLYN,NY,11210,-73.933099,40.635842
332200010109,Public,PS 109,0,0,0,1001 E 45TH ST,BROOKLYN,NY,11210,-73.933099,40.635842
332200010119,Public,PS 119 AMERSFORT,0,0,0,3829 AVE K,BROOKLYN,NY,112104836,-73.938733,40.626038
332200010134,Public,PS 134,0,0,0,4001 18TH AVE,BROOKLYN,NY,112185707,-73.97318,40.632145
332200010139,Public,PS 139 ALEXINE A FENTY,0,0,0,330 RUGBY RD,BROOKLYN,NY,112264552,-73.965862,40.64134
332200010152,Public,SCHOOL OF SCIENCE AND TECHNOLOGY,0,0,0,725 E 23RD ST,BROOKLYN,NY,112102145,-73.954269,40.632619
332200010152,Public,SCHOOL OF SCIENCE AND TECHNOLOGY,0,0,0,725 E 23RD ST,BROOKLYN,NY,112102145,-73.954269,40.632619
332200010193,Public,PS 193 GIL HODGES,0,0,0,2515 AVE L,BROOKLYN,NY,112104598,-73.950321,40.62208
332200010194,Public,PS 194 RAOUL WALLENBERG,0,0,0,3117 AVE W,BROOKLYN,NY,112295918,-73.934163,40.598069
332200010195,Public,PS 195 MANHATTAN BEACH,0,0,0,131 IRWIN ST,BROOKLYN,NY,112353099,-73.943498,40.580161
332200010197,Public,PS 197 KINGS HIGHWAY ACADEMY (THE),0,0,0,1599 E 22ND ST,BROOKLYN,NY,112105109,-73.951398,40.612339
332200010198,Public,PS 198,0,0,0,4105 FARRAGUT RD,BROOKLYN,NY,112102099,-73.937083,40.637601
332200010203,Public,PS 203 FLOYD BENNETT SCHOOL,0,0,0,5101 AVE M,BROOKLYN,NY,112343896,-73.925732,40.622108
332200010206,Public,PS 206 JOSEPH F LAMB,0,0,0,2200 GRAVESEND NECK RD,BROOKLYN,NY,112294899,-73.948453,40.596876
332200010207,Public,PS 207 ELIZABETH G LEARY,0,0,0,4011 FILLMORE AVE,BROOKLYN,NY,112344591,-73.930485,40.613981
332200010217,Public,PS 217 COLONEL DAVID MARCUS SCHOOL,0,0,0,1100 NEWKIRK AVE,BROOKLYN,NY,112301416,-73.966442,40.633482
332200010222,Public,PS 222 KATHERINE R SNYDER,0,0,0,3301 QUENTIN RD,BROOKLYN,NY,112344296,-73.939205,40.614005
332200010234,Public,JHS 234 ARTHUR W CUNNINGHAM,0,0,0,1875 E 17TH ST,BROOKLYN,NY,112296709,-73.955217,40.604447
332200010236,Public,PS 236 MILL BASIN,0,0,0,6302 AVE U,BROOKLYN,NY,112345999,-73.912005,40.615494
332200010240,Public,ANDRIES HUDDE,0,0,0,2500 NOSTRAND AVE,BROOKLYN,NY,112104731,-73.946836,40.623788
332200010245,Public,PS 245,0,0,0,249 E 17TH ST,BROOKLYN,NY,112263202,-73.962743,40.644927
332200010251,Public,PS 251 PAERDEGAT,0,0,0,1037 E 54TH ST,BROOKLYN,NY,112341600,-73.923894,40.63195
332200010254,Public,PS 254 DAG HAMMARSKJOLD,0,0,0,1801 AVE Y,BROOKLYN,NY,112353500,-73.95155,40.591103
332200010255,Public,PS 255 BARBARA REING SCHOOL,0,0,0,1866 E 17TH ST,BROOKLYN,NY,11229,-73.955891,40.604461
332200010277,Public,PS 277 GERRITSEN BEACH,0,0,0,2529 GERRITSEN AVE,BROOKLYN,NY,112295999,-73.92785,40.595798
332200010278,Public,JHS 278 MARINE PARK,0,0,0,1925 STUART ST,BROOKLYN,NY,112292619,-73.938721,40.606745
332200010312,Public,PS 312 BERGEN BEACH,0,0,0,7103 AVE T,BROOKLYN,NY,112346299,-73.909554,40.622442
